tweet_id,customer_message,support_response,intent
557774,"I am not able to move Apps to existing Folders on iOS 11.1.2. Tried multiple ways! Please check. I am able to create new Folders, but cannot move the Apps around to current Folders","Hi there! We're sorry to hear you're having issues moving apps into folders. Let's try restarting your iPhone with our steps here: https://t.co/JWOTqcWcbG Let us know if this helps.",software_issue
557781,"I bought an iPhone X on the online Apple Store. Delivery is estimated between December 11-18. When will my credit card gonna be debited? Immediately at purchase, or when it’s sent?","We'd like to guide you in the right direction. DM us what country or region you're located in. https://t.co/GDrqU22YpT",purchase_billing
557783,"fix my I.T please https://t.co/XdHLEyDi4W","We'd like to look into this further with you. Send us a Direct Message by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT",general_complaint_vague
557880,"having an issue with an auto subscription of an app. Please help me with this","We’re here to help answer any of your Apple related questions or concerns. Please tell us more about the problem. We’ll look into everything we can do to help you.",purchase_billing
557911,"how do i get in touch with them?","You can use this link to get in touch with the iTunes Store team: https://t.co/SDIe7UiyJN",how_to_question
558375,"Hey what the hell is going on here? I mean why 6 beta and still this fucking issue with iOS 11.2 #iOS11 #ios11 #iOSUpdate https://t.co/Oa9Bz1wDPp","We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT",general_complaint_vague
558393,"11.2 ?","Thank you. If you tap Settings &gt; General &gt; Date &amp; Time, is your time zone set correctly for your location? If so, please send us a DM confirming how long you have been waiting for activation, along with which device you’re using. https://t.co/GDrqU22YpT",no_actionable_content
559015,"thought you guys improved the durability. Happened when it was in my pocket #iPhone7Plus https://t.co/xs6xAP6NU7","We're here for you! Did you happen to sit down or bump against anything when your iPhone was in your pocket? Send us your reply in DM, and we'll take a look at this together. https://t.co/GDrqU22YpT",hardware_issue
559078,"Alright what the fuck is up with my phone?!","We'd love to help. Please share a few details with us in DM about the issue you're experiencing. https://t.co/GDrqU22YpT",general_complaint_vague
559080,"Wtf is this ??? 😡😡😡 https://t.co/On7lJNThso","We're glad you reached out to us. We just released iOS 11.2 which should help with your issue. Let's go through the steps in the following article and DM us if you're still having problems: https://t.co/osZOKKTalm We'll be here for you. https://t.co/GDrqU22YpT",general_complaint_vague
560401,"Please have a heart . I work for a company that sells (&amp;I own) a ton of your product. This Mo/ I purchased an apple watch &amp; airpods. Lost the charger for the airpods. Please replace it?","You definitely need the case to keep your AirPods charged and connected. We can help. Which country are you located in? Please DM us so we can determine our next steps. https://t.co/GDrqU22YpT",hardware_issue
560410,"My phone keeps restarting and crashing and I can’t download this update to fix it and I am about to fking SCREAM. HELP","Hi there! You may need to disable notifications first. Check out this article for more info: https://t.co/osZOKKTalm",software_issue
560456,"Since I updated to iOS 11.2, my iPhone X can only focus things that are close to the camera. The wide-distance focus seems to be reduced extremely, so all pictures except macro pictures are blurry (even with manual focus in third-party apps)... Is this a known bug?","Thanks for reaching out to us about your camera. This isn't expected behavior and we'd like to look into it closer with you. Join us in DM with which country you're located in and any troubleshooting steps you may have tried so far. https://t.co/GDrqU22YpT",software_issue
561816,"can’t connect iPhone neither iPad via wifi to iTunes when I try to sync after iOS 11.2 upgrade #itunes #iphone","Sorry to hear you're having issues! What happens, exactly, whenever you try to sync your devices?",software_issue
562378,"Yes that works. But I ended resetting it and lost my pictures and text messages since my backup failed. Wow. So it’s another wide-spread software bug. Why, ? Your customers deserve better.","Do you use iCloud Photo Library or sync your data with iCloud?",software_issue
563045,"And then I will have edited still photo AND Live Photo?","That is correct.",how_to_question
563966,"my iPhone 7 Plus keeps restarting every 90 seconds or so and I keep getting a notification to input my password into an Apple ID that literally does not exist. It is rendering my phone unusable","We want to help. First, we'd suggest following the steps here to resolve the issue: https://t.co/Wc5MHFZb0p If you need further assistance, let us know.",software_issue
563969,"I updated it, and so far the restarting has stopped which is awesome. But the prompting for the password to an account that doesn’t exist is still happening. It asks me to enter the password to an Apple ID that does not exist. https://t.co/J2mzgc1PhE","Great news on the restarting issue! As far as the Apple ID issue, did you purchase your phone from a previous owner?",account_data_issue
565009,"how do I fix it https://t.co/rZ1nTPu7WA","We know how important your photos are. Let's get you in touch with our Photos experts. Choose Apps &amp; Software &gt; iOS Apps &gt; Photos for iOS here: https://t.co/IBIY3vMgPj",how_to_question
565015,"A few hours ago, i can barley hold the phone because it’s that hot. All I’ve been doing is browsing snapchat &amp; twitter.","Can you tell if photos or apps are still syncing? Have you tried restarting the iPhone since noticing this issue?",hardware_issue
565033,"I'm having trouble setting up a new phone from a backup.","Thank you for reaching out. We're here to help. Please DM us, and we will continue from there. https://t.co/GDrqU22YpT",software_issue
565952,"iCloud Drive","If you restart your phone does the issue persist? Please send us a DM to continue.",no_actionable_content
566809,"who do i talk to about an itunes bill im not happy with? Either you have over charged me or some tosser is using my card to buy things!","We'd like to see what we can figure out. Would you DM us more details on what you're seeing and we'll continue from there? https://t.co/GDrqU22YpT",purchase_billing
566816,"I’ve got my phone plugged into my computer and trying to get my photos from the photos app to iTunes but there’s no option/I don’t really know how it’s done because google didn’t help me","DM us and we'll continue from there. What are you seeing when you go to your iPhone inside iTunes? https://t.co/GDrqU22YpT",how_to_question
